id,level,sp,type,range,target,power,duration,mp,success,weapon,class,requireskills,levelskills,stat1,value1,value2,stat2,value1,value2,stat3,value1,value2,char_level,aoe,aoeradius
1946,1,1,6,900,5,675,8,130,125,0|0|0|0|0,65|0|0|0|0,1841|1646|0,9|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1947,2,1,6,900,5,750,8,147,125,0|0|0|0|0,65|0|0|0|0,1841|1646|0,9|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1948,3,1,6,900,5,825,8,164,125,0|0|0|0|0,65|0|0|0|0,1841|1646|0,9|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1949,4,1,6,900,5,900,8,181,125,0|0|0|0|0,65|0|0|0|0,1841|1646|0,9|4|0,0,0,0,0,0,0,0,0,0,0,0,0
1951,1,1,17,0,5,600,0,130,140,0|0|0|0|0,65|0|0|0|0,1861|1651|0,9|4|0,0,0,0,0,0,0,0,0,0,0,1,900
1952,2,1,17,0,5,650,0,149,150,0|0|0|0|0,65|0|0|0|0,1861|1651|0,9|4|0,0,0,0,0,0,0,0,0,0,0,1,900
1953,3,1,17,0,5,700,0,168,160,0|0|0|0|0,65|0|0|0|0,1861|1651|0,9|4|0,0,0,0,0,0,0,0,0,0,0,1,900
1954,4,1,17,0,5,750,0,187,170,0|0|0|0|0,65|0|0|0|0,1861|1651|0,9|4|0,0,0,0,0,0,0,0,0,0,0,1,900
1956,1,1,3,1800,5,400,2,128,100,231|271|0|0|0,66|0|0|0|0,1661|1731|1501,18|5|4,0,0,0,0,0,0,0,0,0,0,0,0
1957,2,1,3,1800,5,500,2,141,100,231|271|0|0|0,66|0|0|0|0,1661|1731|1501,18|5|4,0,0,0,0,0,0,0,0,0,0,0,0
1958,3,1,3,1800,5,600,2,154,100,231|271|0|0|0,66|0|0|0|0,1661|1731|1501,18|5|4,0,0,0,0,0,0,0,0,0,0,0,0
1959,4,1,3,1800,5,700,2,167,100,231|271|0|0|0,66|0|0|0|0,1661|1731|1501,18|5|4,0,0,0,0,0,0,0,0,0,0,0,0
1960,5,1,3,1800,5,800,2,180,100,231|271|0|0|0,66|0|0|0|0,1661|1731|1501,18|5|4,0,0,0,0,0,0,0,0,0,0,0,0
1961,6,1,3,1800,5,900,2,193,100,231|271|0|0|0,66|0|0|0|0,1661|1731|1501,18|5|4,0,0,0,0,0,0,0,0,0,0,0,0
2001,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,2,0,125,2,0,0,0,0,0,0,0
2002,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,3,0,125,3,0,0,0,0,0,0,0
2003,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,4,0,125,4,0,0,0,0,0,0,0
2004,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,5,0,125,5,0,0,0,0,0,0,0
2005,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,6,0,125,6,0,0,0,0,0,0,0
2006,6,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,7,0,125,7,0,0,0,0,0,0,0
2007,7,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,8,0,125,8,0,0,0,0,0,0,0
2008,8,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,9,0,125,9,0,0,0,0,0,0,0
2009,9,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,124,10,0,125,10,0,0,0,0,0,0,0
2011,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,6,0,111,6,0,0,0,0,0,0,0
2012,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,8,0,111,8,0,0,0,0,0,0,0
2013,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,10,0,111,10,0,0,0,0,0,0,0
2014,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,12,0,111,12,0,0,0,0,0,0,0
2015,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,14,0,111,14,0,0,0,0,0,0,0
2016,6,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,16,0,111,16,0,0,0,0,0,0,0
2017,7,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,18,0,111,18,0,0,0,0,0,0,0
2018,8,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,20,0,111,20,0,0,0,0,0,0,0
2019,9,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,22,0,111,22,0,0,0,0,0,0,0
2020,10,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,24,0,111,24,0,0,0,0,0,0,0
2021,11,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,26,0,111,26,0,0,0,0,0,0,0
2022,12,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,28,0,111,28,0,0,0,0,0,0,0
2023,13,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,30,0,111,30,0,0,0,0,0,0,0
2024,14,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,32,0,111,32,0,0,0,0,0,0,0
2025,15,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,34,0,111,34,0,0,0,0,0,0,0
2026,16,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,36,0,111,36,0,0,0,0,0,0,0
2027,17,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,38,0,111,38,0,0,0,0,0,0,0
2028,18,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,110,40,0,111,40,0,0,0,0,0,0,0
2031,1,1,9,800,3,0,300,45,100,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,20,10,0,0,0,0,0,0,0,0,0,0
2032,2,1,9,800,3,0,300,73,100,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,20,20,0,0,0,0,0,0,0,0,0,0
2033,3,1,9,800,3,0,300,101,100,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,20,30,0,0,0,0,0,0,0,0,0,0
2034,4,1,9,800,3,0,300,129,100,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,20,40,0,0,0,0,0,0,0,0,0,0
2035,5,1,9,800,3,0,300,157,100,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,20,50,0,0,0,0,0,0,0,0,0,0
2036,1,1,3,1600,5,50,0,10,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2037,2,1,3,1600,5,75,0,13,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2038,3,1,3,1600,5,100,0,16,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2039,4,1,3,1600,5,125,0,19,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2040,5,1,3,1600,5,150,0,22,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2041,6,1,3,1600,5,175,0,25,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2042,7,1,3,1600,5,200,0,28,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2043,8,1,3,1600,5,225,0,31,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2044,9,1,3,1600,5,250,0,34,125,232|233|0|0|0,44|0|0|0|0,0|0|0,0|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2046,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,2,0,0,0,0,0,0,0,0,0,0
2047,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,4,0,0,0,0,0,0,0,0,0,0
2048,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,6,0,0,0,0,0,0,0,0,0,0
2049,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,8,0,0,0,0,0,0,0,0,0,0
2050,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,10,0,0,0,0,0,0,0,0,0,0
2051,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,59,0,4,0,0,0,0,0,0,0,0,0
2052,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,59,0,8,0,0,0,0,0,0,0,0,0
2053,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,59,0,12,0,0,0,0,0,0,0,0,0
2054,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,59,0,16,0,0,0,0,0,0,0,0,0
2055,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,59,0,20,0,0,0,0,0,0,0,0,0
2056,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,10,0,0,0,0,0,0,0,0,0,0
2057,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,20,0,0,0,0,0,0,0,0,0,0
2058,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,30,0,0,0,0,0,0,0,0,0,0
2059,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,40,0,0,0,0,0,0,0,0,0,0
2060,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,50,0,0,0,0,0,0,0,0,0,0
2061,1,1,3,2000,5,75,0,34,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,10|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2062,2,1,3,2000,5,101,0,37,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,11|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2063,3,1,3,2000,5,127,0,40,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,12|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2064,4,1,3,2000,5,153,0,43,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,13|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2065,5,1,3,2000,5,179,0,46,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,14|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2066,6,1,3,2000,5,205,0,49,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,15|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2067,7,1,3,2000,5,231,0,52,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,16|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2068,8,1,3,2000,5,257,0,55,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,17|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2069,9,1,3,2000,5,283,0,58,200,232|0|0|0|0,44|0|0|0|0,2011|0|0,18|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2071,1,1,3,1700,5,325,0,40,150,232|233|0|0|0,44|0|0|0|0,2011|2001|2036,10|9|9,0,0,0,0,0,0,0,0,0,0,0,0
2072,2,1,3,1700,5,400,0,44,150,232|233|0|0|0,44|0|0|0|0,2011|2001|2036,12|9|9,0,0,0,0,0,0,0,0,0,0,0,0
2073,3,1,3,1700,5,475,0,48,150,232|233|0|0|0,44|0|0|0|0,2011|2001|2036,14|9|9,0,0,0,0,0,0,0,0,0,0,0,0
2074,4,1,3,1700,5,550,0,52,150,232|233|0|0|0,44|0|0|0|0,2011|2001|2036,16|9|9,0,0,0,0,0,0,0,0,0,0,0,0
2075,5,1,3,1700,5,625,0,56,150,232|233|0|0|0,44|0|0|0|0,2011|2001|2036,18|9|9,0,0,0,0,0,0,0,0,0,0,0,0
2076,1,1,3,1200,5,220,0,17,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,10|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2077,2,1,3,1200,5,240,0,19,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,11|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2078,3,1,3,1200,5,260,0,21,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,12|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2079,4,1,3,1200,5,280,0,23,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,13|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2080,5,1,3,1200,5,300,0,25,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,14|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2081,6,1,3,1200,5,320,0,27,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,15|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2082,7,1,3,1200,5,340,0,29,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,16|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2083,8,1,3,1200,5,360,0,31,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,17|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2084,9,1,3,1200,5,380,0,33,100,233|0|0|0|0,44|0|0|0|0,2011|0|0,18|0|0,0,0,0,0,0,0,0,0,0,0,1,500
2086,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,58,800,0,0,0,0,0,0,0,0,0,0
2087,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,58,1600,0,0,0,0,0,0,0,0,0,0
2088,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,58,2400,0,0,0,0,0,0,0,0,0,0
2089,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,58,3200,0,0,0,0,0,0,0,0,0,0
2090,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,58,4000,0,0,0,0,0,0,0,0,0,0
2091,1,1,8,0,0,0,120,67,100,0|0|0|0|0,44|0|0|0|0,2056|0|0,5|0|0,23,30,0,0,0,0,0,0,0,0,0,0
2092,2,1,8,0,0,0,120,79,100,0|0|0|0|0,44|0|0|0|0,2056|0|0,5|0|0,23,45,0,0,0,0,0,0,0,0,0,0
2093,3,1,8,0,0,0,120,91,100,0|0|0|0|0,44|0|0|0|0,2056|0|0,5|0|0,23,60,0,0,0,0,0,0,0,0,0,0
2094,4,1,8,0,0,0,120,103,100,0|0|0|0|0,44|0|0|0|0,2056|0|0,5|0|0,23,75,0,0,0,0,0,0,0,0,0,0
2095,5,1,8,0,0,0,120,115,100,0|0|0|0|0,44|0|0|0|0,2056|0|0,5|0|0,23,90,0,0,0,0,0,0,0,0,0,0
2096,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,2011|0|0,1|0|0,62,5,0,0,0,0,0,0,0,0,0,0
2097,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,2011|0|0,6|0|0,62,10,0,0,0,0,0,0,0,0,0,0
2098,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,2011|0|0,12|0|0,62,15,0,0,0,0,0,0,0,0,0,0
2099,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,2011|0|0,18|0|0,62,20,0,0,0,0,0,0,0,0,0,0
2101,1,1,14,0,0,0,0,75,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2102,2,1,14,0,0,0,0,100,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2103,3,1,14,0,0,0,0,125,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2104,4,1,14,0,0,0,0,150,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2105,5,1,14,0,0,0,0,175,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2106,1,1,14,0,0,0,0,95,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2107,2,1,14,0,0,0,0,120,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2108,3,1,14,0,0,0,0,145,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2109,4,1,14,0,0,0,0,170,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2110,5,1,14,0,0,0,0,195,100,0|0|0|0|0,44|0|0|0|0,2096|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2111,1,1,8,0,0,0,300,68,100,0|0|0|0|0,44|0|0|0|0,2031|0|0,5|0|0,18,20,0,0,0,0,0,0,0,0,0,0
2112,2,1,8,0,0,0,300,77,100,0|0|0|0|0,44|0|0|0|0,2031|0|0,5|0|0,18,40,0,0,0,0,0,0,0,0,0,0
2113,3,1,8,0,0,0,300,86,100,0|0|0|0|0,44|0|0|0|0,2031|0|0,5|0|0,18,60,0,0,0,0,0,0,0,0,0,0
2114,4,1,8,0,0,0,300,95,100,0|0|0|0|0,44|0|0|0|0,2031|0|0,5|0|0,18,80,0,0,0,0,0,0,0,0,0,0
2115,5,1,8,0,0,0,300,104,100,0|0|0|0|0,44|0|0|0|0,2031|0|0,5|0|0,18,100,0,0,0,0,0,0,0,0,0,0
2116,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,2,0,0,0,0,0,0,0,0,0,0
2117,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,3,0,0,0,0,0,0,0,0,0,0
2118,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,4,0,0,0,0,0,0,0,0,0,0
2119,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,5,0,0,0,0,0,0,0,0,0,0
2120,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,6,0,0,0,0,0,0,0,0,0,0
2121,6,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,7,0,0,0,0,0,0,0,0,0,0
2122,7,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,8,0,0,0,0,0,0,0,0,0,0
2123,8,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,9,0,0,0,0,0,0,0,0,0,0
2124,9,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,13,10,0,0,0,0,0,0,0,0,0,0
2126,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,2,0,0,0,0,0,0,0,0,0,0
2127,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,4,0,0,0,0,0,0,0,0,0,0
2128,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,6,0,0,0,0,0,0,0,0,0,0
2129,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,8,0,0,0,0,0,0,0,0,0,0
2130,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,10,0,0,0,0,0,0,0,0,0,0
2131,6,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,12,0,0,0,0,0,0,0,0,0,0
2132,7,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,14,0,0,0,0,0,0,0,0,0,0
2133,8,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,16,0,0,0,0,0,0,0,0,0,0
2134,9,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,53,18,0,0,0,0,0,0,0,0,0,0
2136,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,6,0,0,0,0,0,0,0,0,0,0
2137,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,9,0,0,0,0,0,0,0,0,0,0
2138,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,12,0,0,0,0,0,0,0,0,0,0
2139,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,15,0,0,0,0,0,0,0,0,0,0
2140,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,18,0,0,0,0,0,0,0,0,0,0
2141,6,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,21,0,0,0,0,0,0,0,0,0,0
2142,7,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,24,0,0,0,0,0,0,0,0,0,0
2143,8,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,27,0,0,0,0,0,0,0,0,0,0
2144,9,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,52,30,0,0,0,0,0,0,0,0,0,0
2146,1,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,2,0,0,0,0,0,0,0,0,0,0
2147,2,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,3,0,0,0,0,0,0,0,0,0,0
2148,3,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,4,0,0,0,0,0,0,0,0,0,0
2149,4,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,5,0,0,0,0,0,0,0,0,0,0
2150,5,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,6,0,0,0,0,0,0,0,0,0,0
2151,6,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,7,0,0,0,0,0,0,0,0,0,0
2152,7,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,8,0,0,0,0,0,0,0,0,0,0
2153,8,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,9,0,0,0,0,0,0,0,0,0,0
2154,9,1,15,0,0,0,0,0,0,0|0|0|0|0,44|0|0|0|0,0|0|0,0|0|0,15,10,0,0,0,0,0,0,0,0,0,0
2156,1,1,2,0,0,11,0,20,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2157,2,1,2,0,0,11,0,30,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2158,3,1,2,0,0,11,0,40,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2159,4,1,2,0,0,11,0,50,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2160,5,1,2,0,0,11,0,60,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2161,6,1,2,0,0,11,0,70,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,6|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2162,7,1,2,0,0,11,0,80,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,7|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2163,8,1,2,0,0,11,0,90,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,8|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2164,9,1,2,0,0,11,0,100,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2166,1,1,2,0,0,12,0,20,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2167,2,1,2,0,0,12,0,30,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2168,3,1,2,0,0,12,0,40,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,3|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2169,4,1,2,0,0,12,0,50,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,4|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2170,5,1,2,0,0,12,0,60,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,5|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2171,6,1,2,0,0,12,0,70,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,6|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2172,7,1,2,0,0,12,0,80,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,7|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2173,8,1,2,0,0,12,0,90,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,8|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2174,9,1,2,0,0,12,0,100,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,9|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2176,1,1,2,0,0,13,0,20,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,1|0|0,0,0,0,0,0,0,0,0,0,0,0,0
2177,2,1,2,0,0,13,0,30,100,0|0|0|0|0,44|0|0|0|0,2116|0|0,2|0|0,0,0,0,0,0,0,0,0,0,0,0,0
